Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,MA_20,MA_200,Volatility_20,Close_Ratio,Extreme_Movement
2020-11-30,490.079987,492.549988,481.269989,490.700012,490.700012,3530900,-0.13431557720353648,487.44400015,,2.444249366533498,0.9986568442279646,False
2020-12-01,492.339996,509.470001,491.980011,504.579987,504.579987,5052700,2.828607022736329,488.46699975,,2.4916758710118287,1.0282860702273633,False
2020-12-02,501.619995,506.799988,493.5,503.380005,503.380005,3028400,-0.2378179933640645,489.27499995,,2.491945354005853,0.9976218200663594,False
2020-12-03,502.98999,508.769989,496.040009,497.519989,497.519989,2826100,-1.1641336449190076,489.30349879999994,,2.47172318667079,0.9883586635508099,False
2020-12-04,497.5,504.5,493.640015,498.309998,498.309998,3666200,0.15878939891196264,488.5309982,,2.3437813887032695,1.0015878939891196,False
2020-12-07,500.01001,517.76001,497.769989,515.780029,515.780029,4289300,3.505856007328201,488.58350064999996,,2.480557835546842,1.035058560073282,False
2020-12-08,517.900024,521.48999,505.549988,512.659973,512.659973,4229000,-0.6049198930887623,490.6914992999999,,1.4437278859636669,0.9939508010691124,False
2020-12-09,510.529999,514.5,491.290009,493.600006,493.600006,4178800,-3.7178574501270933,491.3595001,,1.6631630476152437,0.9628214254987291,False
2020-12-10,494.559998,503.769989,492.910004,501.089996,501.089996,3018200,1.5174209702096375,491.8759994,,1.6261017859484905,1.0151742097020964,False
2020-12-11,495.0,503.339996,494.850006,503.220001,503.220001,3210900,0.42507434133649546,492.69849999999997,,1.612350350377136,1.004250743413365,False
2020-12-14,505.440002,524.159973,501.179993,522.419983,522.419983,5770400,3.8154250550148427,494.67749935,,1.785599110059975,1.0381542505501484,False
2020-12-15,518.5,524.700012,513.559998,519.780029,519.780029,3394900,-0.5053317418755809,496.71150049999994,,1.7771945656093846,0.9949466825812442,False
2020-12-16,520.109985,527.380005,517.690002,524.830017,524.830017,3682400,0.9715625299639985,498.9215011,,1.7811665179631357,1.00971562529964,False
2020-12-17,529.0,535.48999,526.440002,532.900024,532.900024,3193400,1.5376420438238725,501.47700185,,1.7964681997487049,1.0153764204382387,False
2020-12-18,533.200012,536.369995,526.02002,534.450012,534.450012,4502700,0.29085905989749694,503.96600179999996,,1.7970860019817,1.002908590598975,False
2020-12-21,530.049988,532.619995,521.150024,528.909973,528.909973,3894000,-1.0365869352810475,505.99950094999997,,1.8285424863734685,0.9896341306471895,False
2020-12-22,527.690002,530.400024,520.5,527.330017,527.330017,1906600,-0.2987192680520723,508.53500205,,1.716814885710604,0.9970128073194793,False
2020-12-23,524.76001,526.320007,514.200012,514.47998,514.47998,2393200,-2.436811216077628,510.11500079999996,,1.8269528431627506,0.9756318878392237,False
2020-12-24,515.119995,519.349976,512.210022,513.969971,513.969971,1144000,-0.09913097104380375,511.56349935,,1.8292746013130594,0.999008690289562,False
2020-12-28,516.429993,523.659973,507.130005,519.119995,519.119995,2891900,1.002008734086135,512.95149985,,1.8216219199398305,1.0100200873408614,False
2020-12-29,519.900024,536.549988,515.47998,530.869995,530.869995,4022400,2.2634458532077906,514.9599989999999,,1.8704147981924149,1.022634458532078,False
2020-12-30,530.130005,533.26001,523.690002,524.590027,524.590027,1876300,-1.1829577974170613,515.960501,,1.811657737183252,0.9881704220258294,False
2020-12-31,525.530029,545.5,523.150024,540.72998,540.72998,5392300,3.0766793437344564,517.82799975,,1.9170525770590323,1.0307667934373446,False
2021-01-04,539.0,540.799988,515.090027,522.859985,522.859985,4444400,-3.304790868077978,519.09499955,,2.0618521229192743,0.9669520913192202,False
2021-01-05,521.549988,526.780029,515.890015,520.799988,520.799988,3133900,-0.3939863556397527,520.21949905,,2.067103826153626,0.9960601364436025,False
2021-01-06,511.970001,513.099976,499.5,500.48999,500.48999,5346200,-3.89976929108532,519.4549971,,2.1142820433429015,0.9610023070891468,False
2021-01-07,508.279999,516.440002,506.420013,508.890015,508.890015,3686400,1.6783602405314957,519.2664992,,2.148599731851134,1.016783602405315,False
2021-01-08,511.309998,513.23999,504.51001,510.399994,510.399994,2973900,0.29672010758552414,520.1064986,,1.9640491421061113,1.0029672010758552,False
2021-01-11,507.839996,510.730011,497.950012,499.100006,499.100006,3806200,-2.21394751818903,520.0069990999999,,2.007644933947705,0.9778605248181097,False
2021-01-12,500.0,501.089996,485.670013,494.25,494.25,5990400,-0.9717503389491067,519.5584990499999,,2.016330550338442,0.9902824966105089,False
2021-01-13,495.5,512.349976,493.01001,507.790009,507.790009,5032100,2.7395061203844273,518.8270003499999,,1.9192091783428533,1.0273950612038443,False
2021-01-14,507.350006,514.5,499.579987,500.859985,500.859985,4177400,-1.3647420936161003,517.8809981500001,,1.937719900375474,0.986352579063839,False
2021-01-15,500.0,506.320007,495.100006,497.980011,497.980011,5895800,-0.5750058072616859,516.53849785,,1.9206628395321812,0.9942499419273831,False
2021-01-19,501.0,509.25,493.540009,501.769989,501.769989,12315800,0.7610703072979508,514.9819961000001,,1.8903456399821617,1.0076107030729795,False
2021-01-20,565.419983,593.289978,556.859985,586.340027,586.340027,32637500,16.854343594471132,517.57649685,,4.276941371168586,1.1685434359447113,True
2021-01-21,582.450012,588.75,570.400024,579.840027,579.840027,11802100,-1.1085717673509632,520.12299955,,4.278372181641491,0.9889142823264904,False
2021-01-22,582.099976,583.98999,564.349976,565.169983,565.169983,7550800,-2.5300157486368158,522.0149978500001,,4.330202452882872,0.9746998425136318,False
2021-01-25,567.0,569.75,548.650024,556.780029,556.780029,7207300,-1.4845009912707985,524.1300003,,4.3021699855923226,0.985154990087292,False
2021-01-26,554.72998,567.98999,554.059998,561.929993,561.929993,5023800,0.9249548711812716,526.5280014,,4.3010443075690565,1.0092495487118127,False
2021-01-27,550.710022,556.419983,515.72998,523.280029,523.280029,8670300,-6.878074578944915,526.7360031000001,,4.605526927069312,0.9312192542105509,False
2021-01-28,535.880005,553.150024,530.73999,538.599976,538.599976,5969000,2.9276766073562444,527.12250215,,4.624046152991775,1.0292767660735624,False
2021-01-29,538.0,541.0,530.179993,532.390015,532.390015,4325300,-1.1529820417221948,527.51250155,,4.623590207417247,0.988470179582778,False
2021-02-01,536.789978,545.059998,531.72998,539.039978,539.039978,3547500,1.249077332902293,527.42800145,,4.580963571715838,1.012490773329023,False
2021-02-02,542.01001,555.47998,538.929993,548.159973,548.159973,3767600,1.6918958467306844,528.6930008500001,,4.522665559406971,1.0169189584673068,False
2021-02-03,550.169983,550.47998,538.23999,539.450012,539.450012,3172300,-1.5889450943183059,529.62550205,,4.540556569702239,0.9841105490568169,False
2021-02-04,539.809998,559.47998,537.51001,552.159973,552.159973,5164500,2.35609615669079,532.2090012,,4.4529849112123605,1.023560961566908,False
2021-02-05,552.26001,554.440002,545.47998,550.789978,550.789978,2376200,-0.24811559457245114,534.30399935,,4.448822336675675,0.9975188440542755,False
2021-02-08,555.0,555.0,543.700012,547.919983,547.919983,2791700,-0.5210688492229609,536.1799988,,4.454391196330263,0.9947893115077704,False
2021-02-09,546.0,566.0,543.0,559.070007,559.070007,3703500,2.034973051895439,539.1784988500001,,4.4221918090306405,1.0203497305189544,False
2021-02-10,562.5,566.650024,553.460022,563.590027,563.590027,3991300,0.8084890878433226,542.6455002,,4.405593278773426,1.0080848908784332,False
2021-02-11,564.440002,565.929993,554.219971,557.590027,557.590027,2730600,-1.0646036502700573,545.1355011,,4.3970524822862584,0.9893539634972994,False
2021-02-12,556.940002,561.25,550.849976,556.52002,556.52002,2197100,-0.1918985182997046,547.91850285,,4.377886739414926,0.998081014817003,False
2021-02-16,557.289978,563.630005,552.72998,557.280029,557.280029,2624100,0.13656453904389299,550.88350375,,4.370607141673801,1.001365645390439,False
2021-02-17,550.98999,555.25,543.030029,551.340027,551.340027,2069600,-1.0658917762868647,553.36200565,,4.387198298501109,0.9893410822371314,False
2021-02-18,549.0,550.0,538.22998,548.219971,548.219971,2456200,-0.5659041330587034,551.45600285,,2.130027212040852,0.994340958669413,False
2021-02-19,548.0,548.98999,538.809998,540.219971,540.219971,2841500,-1.459268254202295,549.4750000500001,,2.138343792085105,0.985407317457977,False
2021-02-22,534.98999,541.789978,530.789978,533.780029,533.780029,3078600,-1.1920962470304497,547.9055023499999,,2.086224121483205,0.9880790375296955,False
2021-02-23,525.0,548.539978,518.280029,546.150024,546.150024,4136500,2.31743308627983,547.3740021,,2.1416558613290184,1.0231743308627983,False
2021-02-24,539.799988,556.849976,539.070007,553.409973,553.409973,3245000,1.3292957394432037,546.9480010999999,,2.153459010875007,1.013292957394432,False
2021-02-25,550.27002,556.47998,535.75,546.700012,546.700012,4252900,-1.2124756197698705,548.11900025,,1.4739482766740606,0.9878752438023013,False
2021-02-26,546.51001,553.090027,538.0,538.849976,538.849976,3755600,-1.43589460905299,548.13150025,,1.3730206526362612,0.9856410539094701,False
2021-03-01,545.570007,552.140015,542.0,550.640015,550.640015,3041400,2.1880002830323875,549.04400025,,1.4261345013305529,1.0218800028303239,False
2021-03-02,553.340027,556.98999,546.02002,547.820007,547.820007,3042200,-0.512132776983143,549.4830016999999,,1.4108286773572756,0.9948786722301686,False
2021-03-03,545.929993,548.01001,517.809998,520.700012,520.700012,5362400,-4.950530220412341,548.11000365,,1.7540337665265526,0.9504946977958766,False
2021-03-04,521.5,531.5,507.679993,511.290009,511.290009,5034800,-1.807183173254856,546.7020035,,1.763508087846699,0.9819281682674514,False
2021-03-05,511.980011,517.76001,498.790009,516.390015,516.390015,5070000,0.997478125961182,544.9135056,,1.6820067916893924,1.0099747812596118,False
2021-03-08,514.460022,518.840027,492.850006,493.329987,493.329987,3981800,-4.465622364909583,542.04050605,,1.9199668993839796,0.9553437763509042,False
2021-03-09,507.309998,513.109985,503.820007,506.440002,506.440002,3470000,2.657453498767337,539.966507,,2.048158261052249,1.0265745349876734,False
2021-03-10,513.5,518.969971,504.25,504.540009,504.540009,3771500,-0.3751664545645461,537.2400071,,1.968392555062989,0.9962483354543545,False
2021-03-11,512.200012,530.23999,510.709991,523.059998,523.059998,4714500,3.670668067871685,535.2135056499999,,2.1624864078466572,1.0367066806787169,False
2021-03-12,512.5,526.51001,506.589996,518.02002,518.02002,3981700,-0.9635563834495153,533.2350052999999,,2.1608465967605945,0.9903644361655048,False
2021-03-15,516.320007,520.72998,508.029999,520.25,520.25,3484300,0.4304814319724404,531.4215042999999,,2.1676389178613733,1.0043048143197244,False
2021-03-16,524.469971,533.419983,523.210022,524.030029,524.030029,3238900,0.7265793368572915,529.7590043,,2.1780822642919007,1.007265793368573,False
2021-03-17,522.0,528.369995,514.299988,524.440002,524.440002,2817400,0.07823463872527192,528.41400305,,2.171491918719483,1.0007823463872527,False
2021-03-18,516.400024,517.900024,503.850006,504.790009,504.790009,4094500,-3.7468524378504675,526.24250495,,2.309698220883244,0.9625314756214953,False
2021-03-19,504.959991,513.190002,501.630005,512.179993,512.179993,4386400,1.4639719226297032,524.84050605,,2.330621590987285,1.014639719226297,False
2021-03-22,509.130005,529.309998,509.130005,523.109985,523.109985,3360600,2.1340138524309937,524.30700385,,2.37731697247412,1.02134013852431,False
2021-03-23,529.869995,543.119995,529.400024,535.090027,535.090027,5583500,2.2901573939560604,523.754004,,2.3758804017885717,1.0229015739395606,False
2021-03-24,533.780029,534.419983,520.0,520.809998,520.809998,4102200,-2.668715221635032,522.12400525,,2.4192889586826234,0.9733128477836497,False
2021-03-25,516.98999,518.530029,497.0,502.859985,502.859985,4926800,-3.4465569149845665,519.9320038999999,,2.5145506592284925,0.9655344308501543,False
2021-03-26,502.820007,508.720001,496.679993,508.049988,508.049988,3467800,1.0320970359174675,518.3920045,,2.520904715959717,1.0103209703591747,False
2021-03-29,505.660004,518.0,504.399994,513.950012,513.950012,3330000,1.1613077727304244,516.55750435,,2.4784551567706288,1.0116130777273042,False
2021-03-30,510.51001,514.409973,506.910004,513.390015,513.390015,2418100,-0.10895942930730929,514.83600475,,2.4784043703495757,0.9989104057069269,False
2021-03-31,515.669983,528.130005,515.440002,521.659973,521.659973,3503100,1.6108529107252023,514.8840028,,2.253732577552085,1.016108529107252,False
2021-04-01,529.929993,540.5,527.030029,539.419983,539.419983,3938600,3.4045184448146193,516.2905014999999,,2.3297176578205905,1.0340451844481462,False
2021-04-05,540.01001,542.849976,529.22998,540.669983,540.669983,3355900,0.2317303843747398,517.5044998999999,,2.3238348878907926,1.0023173038437474,False
2021-04-06,544.809998,554.169983,543.299988,544.530029,544.530029,3474200,0.7139375444114471,520.064502,,2.041417229166209,1.0071393754441145,False
2021-04-07,543.5,549.640015,541.450012,546.98999,546.98999,2151300,0.4517585567351823,522.0920014000001,,1.9781716838549013,1.0045175855673518,False
2021-04-08,551.130005,556.900024,547.570007,554.580017,554.580017,4309800,1.387598884579222,524.5940017999999,,1.9808723356029418,1.0138759888457922,False
2021-04-09,552.690002,556.900024,547.109985,555.309998,555.309998,2894000,0.13162771423838038,526.2065018000001,,1.8347184163924626,1.0013162771423838,False
2021-04-12,551.049988,557.97998,549.580017,552.780029,552.780029,2944100,-0.4555957949815115,527.94450225,,1.8195304373928909,0.9954440420501849,False
2021-04-13,557.0,559.75,550.299988,553.72998,553.72998,2720300,0.1718497322919621,529.61850125,,1.8197808745658177,1.0017184973229196,False
2021-04-14,554.869995,554.869995,538.530029,540.02002,540.02002,3740300,-2.475928791141113,530.4180008,,1.9209637572446745,0.9752407120885889,False
2021-04-15,544.169983,553.48999,542.659973,549.219971,549.219971,3139100,1.7036314690703325,531.65699925,,1.9511099870308024,1.0170363146907033,False
2021-04-16,550.539978,551.97998,539.51001,546.539978,546.539978,3209100,-0.4879635012398298,533.7444977,,1.7224971732768664,0.9951203649876017,False
2021-04-19,546.900024,556.440002,545.530029,554.440002,554.440002,4288700,1.4454613235996394,535.85749815,,1.7219072022452961,1.0144546132359964,False
2021-04-20,554.419983,563.559998,546.299988,549.570007,549.570007,11257600,-0.8783628494395734,537.18049925,,1.6948270903413056,0.9912163715056043,False
2021-04-21,508.0,515.460022,503.600006,508.899994,508.899994,22897400,-7.400333439230067,535.8709976,,2.344694197440246,0.9259966656076993,False
2021-04-22,513.820007,513.960022,500.549988,508.779999,508.779999,9061100,-0.023579288939823417,535.26949765,,2.273032742034805,0.9997642071106018,False
2021-04-23,509.01001,509.700012,500.700012,505.549988,505.549988,7307700,-0.6348541621817971,535.4039978000001,,2.137517961439519,0.993651458378182,False
2021-04-26,506.76001,510.480011,503.0,510.299988,510.299988,4388800,0.9395707868160352,535.5164978,,2.1353773672953156,1.0093957078681604,False
2021-04-27,512.619995,512.98999,504.579987,505.549988,505.549988,3761300,-0.9308250267879736,535.0964966,,2.1290185475094296,0.9906917497321203,False
2021-04-28,505.200012,508.399994,503.339996,506.519989,506.519989,3193000,0.19187044269102227,534.7529953000001,,2.129718446394999,1.0019187044269102,False
2021-04-29,507.600006,509.290009,499.0,509.0,509.0,5127800,0.48961759730274945,534.1199966500001,,2.098358769467508,1.0048961759730275,False
2021-04-30,505.0,514.549988,505.0,513.469971,513.469971,4413200,0.8781868369351686,532.82249605,,1.9467791480029961,1.0087818683693517,False
2021-05-03,512.650024,518.950012,505.200012,509.109985,509.109985,4091900,-0.8491219051250054,531.24449615,,1.9483606619586324,0.99150878094875,False
2021-05-04,510.779999,511.630005,496.790009,503.179993,503.179993,4349500,-1.1647762123541905,529.17699435,,1.9431201938221925,0.9883522378764581,False
2021-05-05,504.98999,507.779999,494.630005,496.079987,496.079987,3129400,-1.4110270874780229,526.6314942,,1.9460220633681928,0.9858897291252198,False
2021-05-06,495.98999,499.549988,491.369995,499.549988,499.549988,3783700,0.6994841741116087,523.87999275,,1.9173479655798877,1.006994841741116,False
2021-05-07,504.619995,508.549988,501.119995,503.839996,503.839996,3132800,0.8587745176765083,521.30649265,,1.9368118028936891,1.008587745176765,False
2021-05-10,502.0,503.149994,486.109985,486.690002,486.690002,5131600,-3.40385720390487,518.0019913,,2.0450934780555117,0.9659614279609513,False
2021-05-11,479.75,497.98999,478.630005,495.079987,495.079987,4401000,1.7238868613536962,515.06949165,,2.1050539723499915,1.017238868613537,False
2021-05-12,486.829987,493.540009,482.700012,484.980011,484.980011,4121500,-2.0400695372887356,512.3174912000001,,2.086089735374389,0.9795993046271126,False
2021-05-13,489.130005,490.779999,482.709991,486.660004,486.660004,2712500,0.34640458614696445,509.18949284999997,,2.031488977044982,1.0034640458614696,False
2021-05-14,487.859985,494.850006,486.589996,493.369995,493.369995,2882500,1.3787841500942477,506.5309937,,2.0784070987758905,1.0137878415009425,False
2021-05-17,485.589996,492.709991,482.809998,488.940002,488.940002,2705200,-0.8979048269848744,503.2559937,,2.0290667141596166,0.9910209517301513,False
2021-05-18,488.399994,493.480011,486.190002,486.279999,486.279999,2350500,-0.5440346441525135,500.0914933,,2.0280852281180537,0.9945596535584749,False
2021-05-19,481.630005,488.570007,478.540009,487.700012,487.700012,3349900,0.29201550607060867,499.0314942,,1.2478064055101403,1.002920155060706,False
2021-05-20,489.549988,502.700012,488.980011,501.670013,501.670013,3721200,2.8644659947229867,498.67599490000003,,1.424512538509563,1.0286446599472299,False
2021-05-21,503.119995,505.399994,497.26001,497.890015,497.890015,3322900,-0.753482947365236,498.29299624999993,,1.4272734782938221,0.9924651705263476,False
2021-05-24,501.049988,504.25,499.51001,502.899994,502.899994,2412600,1.0062421115233589,497.92299655000005,,1.4298227825163181,1.0100624211152336,False
2021-05-25,506.0,506.369995,499.220001,501.339996,501.339996,2699500,-0.31020044116365497,497.71249694999995,,1.4166775939911516,0.9968979955883635,False
2021-05-26,502.339996,504.140015,500.5,502.359985,502.359985,2465300,0.20345254879685637,497.50449675,,1.4167763893996523,1.0020345254879686,False
2021-05-27,501.799988,505.100006,498.540009,503.859985,503.859985,3253800,0.2985906610376121,497.24749599999996,,1.4137178081477666,1.0029859066103761,False
2021-05-28,504.399994,511.76001,502.529999,502.809998,502.809998,2910300,-0.2083886459052664,496.71449735,,1.397309257302869,0.9979161135409473,False
2021-06-01,504.01001,505.410004,497.73999,499.079987,499.079987,2482600,-0.7418331009400481,496.21299745,,1.3944669456275678,0.9925816689905995,False
2021-06-02,499.820007,503.220001,495.820007,499.23999,499.23999,2269000,0.032059590480026934,496.0159973,,1.371414420680788,1.0003205959048003,False
2021-06-03,495.190002,496.660004,487.25,489.429993,489.429993,3887400,-1.9649862183516054,495.6834976,,1.4059272527674844,0.980350137816484,False
2021-06-04,492.0,501.859985,490.950012,494.73999,494.73999,3160500,1.0849349398168062,495.4429977,,1.4194348348173793,1.010849349398168,False
2021-06-07,492.920013,496.700012,490.549988,494.660004,494.660004,2791900,-0.016167280110090942,494.9839981,,1.4037127561679732,0.9998383271988991,False
2021-06-08,497.0,498.820007,489.369995,492.390015,492.390015,2374000,-0.4588988358961821,495.26899875,,1.1723666984724261,0.9954110116410382,False
2021-06-09,494.5,496.089996,484.649994,485.809998,485.809998,3055000,-1.336342492647824,494.80549929999995,,1.143781011952957,0.9866365750735218,False
2021-06-10,487.170013,490.209991,482.140015,487.269989,487.269989,4382900,0.3005271620614147,494.9199982,,1.0494153157267672,1.0030052716206141,False
2021-06-11,490.0,491.410004,487.779999,488.769989,488.769989,3124000,0.30783755081620345,495.02549745000005,,1.0488361861971869,1.003078375508162,False
2021-06-14,489.679993,503.5,486.910004,499.890015,499.890015,4400200,2.2751040878657536,495.35149844999995,,1.1259585413140372,1.0227510408786575,False
2021-06-15,501.230011,501.230011,490.399994,491.899994,491.899994,3104100,-1.5983557903232026,495.49949804999994,,1.1678189443290525,0.984016442096768,False
2021-06-16,495.0,496.459991,486.279999,492.410004,492.410004,3533200,0.10368164387495327,495.8059983,,1.1598224052916042,1.0010368164387495,False
2021-06-17,490.25,501.799988,490.149994,498.339996,498.339996,3198300,1.204279350912607,496.3379975,,1.1866818154004581,1.012042793509126,False
2021-06-18,496.399994,504.48999,495.23999,500.769989,500.769989,5197600,0.487617493980963,496.29299629999997,,1.0013436520610506,1.0048761749398096,False
2021-06-21,501.640015,502.049988,492.279999,497.0,497.0,5277300,-0.7528384453565962,496.24849555000003,,1.0013182802265126,0.992471615546434,False
2021-06-22,498.540009,513.549988,495.799988,508.820007,508.820007,5809300,2.3782710261569306,496.54449619999997,,1.114760679757192,1.0237827102615693,False
2021-06-23,508.480011,516.630005,508.200012,512.73999,512.73999,3944800,0.7704066164992751,497.1144959,,1.1218132197709807,1.0077040661649928,False
2021-06-24,517.960022,520.960022,514.400024,518.059998,518.059998,3361200,1.0375644778555237,497.89949655,,1.140489183381214,1.0103756447785552,False
2021-06-25,528.840027,533.059998,525.0,527.070007,527.070007,5299100,1.739182533834649,499.05999765000007,,1.1939320147281578,1.0173918253383465,False
2021-06-28,528.119995,533.940002,524.559998,533.030029,533.030029,2820200,1.1307837518441888,500.5709992,,1.2054200150535004,1.0113078375184419,False
2021-06-29,533.549988,536.130005,528.570007,533.5,533.5,2314600,0.08816970422504955,502.29199985,,1.1817504133130268,1.0008816970422505,False
2021-06-30,534.059998,534.380005,526.820007,528.210022,528.210022,2773400,-0.9915610121836949,503.74050145,,1.2174455055009201,0.990084389878163,False
2021-07-01,525.719971,537.039978,525.719971,533.539978,533.539978,2805400,1.0090599909140074,505.94600069999996,,1.103924659384425,1.01009059990914,False
2021-07-02,535.5,538.539978,529.390015,533.97998,533.97998,1975500,0.08246842188832648,507.90800020000006,,1.0957405762812231,1.0008246842188833,False
2021-07-06,533.0,542.859985,533.0,541.640015,541.640015,2775100,1.4345172641116566,510.25700075,,1.1154137564475493,1.0143451726411166,False
2021-07-07,544.23999,544.640015,531.659973,535.960022,535.960022,2722500,-1.0486656898862967,512.4355011,,1.148312072187602,0.989513343101137,False
2021-07-08,530.929993,535.5,529.090027,530.76001,530.76001,3269000,-0.9702238574801791,514.6830017,,1.1212529607327575,0.9902977614251982,False
2021-07-09,531.0,538.26001,528.580017,535.97998,535.97998,2777200,0.9834896943347271,517.11850125,,1.1268665098660646,1.0098348969433473,False
2021-07-12,540.299988,540.650024,532.919983,537.309998,537.309998,1780700,0.2481469550411175,519.5455016999999,,1.1274352545287265,1.0024814695504112,False
2021-07-13,535.76001,545.330017,535.76001,540.679993,540.679993,2751600,0.6271975233187455,521.5850006,,1.0467094382648992,1.0062719752331875,False
2021-07-14,541.01001,554.099976,541.01001,547.950012,547.950012,4659500,1.3446066239036991,524.3875015,,0.9540233168710711,1.013446066239037,False
2021-07-15,553.969971,557.539978,538.200012,542.950012,542.950012,5713900,-0.9124919957114619,526.9145019,,1.0045047283561366,0.9908750800428854,False
2021-07-16,541.809998,544.059998,527.049988,530.309998,530.309998,3442100,-2.32802536525224,528.513002,,1.1700328876005384,0.9767197463474776,False
2021-07-19,526.049988,534.909973,522.23999,532.280029,532.280029,3885800,0.37148667900468446,530.0885040000001,,1.1694342227037087,1.0037148667900468,False
2021-07-20,526.070007,536.640015,520.299988,531.049988,531.049988,6930400,-0.23108907585935867,531.7910034,,1.1500875190462885,0.9976891092414064,False
2021-07-21,526.130005,530.98999,505.609985,513.630005,513.630005,11906800,-3.2802906305686608,532.0315032999999,,1.3070969044500693,0.9671970936943134,False
2021-07-22,510.209991,513.679993,507.0,511.769989,511.769989,4328100,-0.36213149190923444,531.98300325,,1.298990295073277,0.9963786850809077,False
2021-07-23,512.159973,517.409973,504.660004,515.409973,515.409973,3820500,0.711253898868236,531.850502,,1.287250246754327,1.0071125389886824,False
2021-07-26,514.380005,521.130005,509.01001,516.48999,516.48999,2254500,0.20954522740677106,531.3215011499999,,1.2211135479592001,1.0020954522740677,False
2021-07-27,518.080017,521.950012,512.049988,518.909973,518.909973,2759000,0.468544027348905,530.6154983499999,,1.1948448820370408,1.004685440273489,False
2021-07-28,521.820007,524.469971,516.97998,519.299988,519.299988,2390500,0.07516043635569236,529.90549775,,1.1947249437298468,1.000751604363557,False
2021-07-29,519.960022,520.780029,513.789978,514.25,514.25,1736000,-0.9724606425371207,529.20749665,,1.1940056894108,0.9902753935746288,False
2021-07-30,512.690002,519.789978,510.959991,517.570007,517.570007,2537100,0.6456017501215383,528.4089981,,1.178469609033685,1.0064560175012154,False
